scatter energy,scatter locations,absorption energies,absorption locations
0.361006,"[-13.4, 0.0, 80.6]",0.323499,"[0.0, -13.4, 80.6]"
0.407045,"[0.0, 13.4, 80.6]",0.221701,"[13.4, 0.0, 80.6]"
0.37076,"[13.4, 0.0, 80.6]",0.0682573,"[0.0, 13.4, 80.6]"
0.419332,"[-13.4, 0.0, 80.6]",0.285972,"[0.0, 13.4, 80.6]"
0.365809,"[0.0, -13.4, 80.6]",0.252041,"[0.0, 13.4, 80.6]"
0.41991,"[0.0, -13.4, 80.6]",0.281633,"[-13.4, 0.0, 80.6]"
0.343604,"[13.4, 0.0, 80.6]",0.305918,"[0.0, 13.4, 80.6]"
0.172601,"[-3.2, 3.5, 39.6]",0.50363,"[13.4, 0.0, 80.6]"
0.382697,"[-13.4, 0.0, 80.6]",0.291843,"[0.0, 13.4, 80.6]"
0.425071,"[-13.4, 0.0, 80.6]",0.296749,"[13.4, 0.0, 80.6]"
0.196267,"[-2.3, -2.2, 41.3]",0.252041,"[13.4, 0.0, 80.6]"
0.423031,"[0.0, -13.4, 80.6]",0.204845,"[-13.4, 0.0, 80.6]"
0.0950901,"[-3.2, 3.5, 39.6]",0.230275,"[0.0, 13.4, 80.6]"
0.372397,"[0.0, -13.4, 80.6]",0.277077,"[13.4, 0.0, 80.6]"
0.42367,"[13.4, 0.0, 80.6]",0.220679,"[0.0, -13.4, 80.6]"
0.140776,"[-3.2, 3.5, 39.6]",0.245533,"[13.4, 0.0, 80.6]"
0.126809,"[-3.2, 3.5, 39.6]",0.136076,"[-13.4, 0.0, 80.6]"
0.378663,"[13.4, 0.0, 80.6]",0.137081,"[-13.4, 0.0, 80.6]"
0.330807,"[0.0, 13.4, 80.6]",0.301297,"[13.4, 0.0, 80.6]"
0.0950079,"[-3.2, 3.5, 39.6]",0.53505,"[0.0, 13.4, 80.6]"
0.365703,"[13.4, 0.0, 80.6]",0.325173,"[0.0, 13.4, 80.6]"
0.367754,"[0.0, 13.4, 80.6]",0.321598,"[0.0, -13.4, 80.6]"
0.364465,"[13.4, 0.0, 80.6]",0.343877,"[0.0, 13.4, 80.6]"
0.343575,"[0.0, 13.4, 80.6]",0.266069,"[-13.4, 0.0, 80.6]"
0.362016,"[0.0, -13.4, 80.6]",0.221988,"[-13.4, 0.0, 80.6]"
0.157003,"[-3.2, 3.5, 39.6]",0.16253,"[13.4, 0.0, 80.6]"
0.380449,"[0.0, -13.4, 80.6]",0.260361,"[-13.4, 0.0, 80.6]"
0.399954,"[-13.4, 0.0, 80.6]",0.0708579,"[0.0, 13.4, 80.6]"
0.369096,"[13.4, 0.0, 80.6]",0.326736,"[0.0, -13.4, 80.6]"
0.390464,"[13.4, 0.0, 80.6]",0.292817,"[0.0, 13.4, 80.6]"
0.413597,"[-13.4, 0.0, 80.6]",0.230317,"[13.4, 0.0, 80.6]"
0.420482,"[13.4, 0.0, 80.6]",0.259476,"[0.0, -13.4, 80.6]"
0.355173,"[0.0, 13.4, 80.6]",0.284612,"[-13.4, 0.0, 80.6]"
0.387513,"[13.4, 0.0, 80.6]",0.246323,"[0.0, 13.4, 80.6]"
0.400685,"[13.4, 0.0, 80.6]",0.2847,"[0.0, 13.4, 80.6]"
0.373656,"[0.0, -13.4, 80.6]",0.236086,"[-13.4, 0.0, 80.6]"
0.375087,"[0.0, -13.4, 80.6]",0.189123,"[13.4, 0.0, 80.6]"
0.434637,"[13.4, 0.0, 80.6]",0.14308,"[0.0, 13.4, 80.6]"
0.391672,"[0.0, -13.4, 80.6]",0.298626,"[0.0, 13.4, 80.6]"
0.167146,"[-2.3, -2.2, 41.3]",0.305512,"[13.4, 0.0, 80.6]"
0.414977,"[13.4, 0.0, 80.6]",0.228251,"[0.0, -13.4, 80.6]"
0.343095,"[0.0, 13.4, 80.6]",0.159819,"[13.4, 0.0, 80.6]"
0.41515,"[0.0, 13.4, 80.6]",0.28386,"[-13.4, 0.0, 80.6]"
0.36193,"[13.4, 0.0, 80.6]",0.31425,"[-13.4, 0.0, 80.6]"
0.339108,"[-13.4, 0.0, 80.6]",0.310834,"[0.0, -13.4, 80.6]"
0.402607,"[3.4, -5.0, 40.8]",0.24042,"[10.6, 2.7, 39.2]"
0.427932,"[0.0, 13.4, 80.6]",0.245238,"[-13.4, 0.0, 80.6]"
0.337583,"[0.0, 13.4, 80.6]",0.288974,"[-13.4, 0.0, 80.6]"
0.394699,"[0.0, -13.4, 80.6]",0.232318,"[13.4, 0.0, 80.6]"
0.343645,"[0.0, -13.4, 80.6]",0.301867,"[0.0, 13.4, 80.6]"
0.340815,"[0.0, -13.4, 80.6]",0.37101,"[13.4, 0.0, 80.6]"
0.128968,"[-2.3, -2.2, 41.3]",0.239167,"[0.0, 13.4, 80.6]"
0.340209,"[-13.4, 0.0, 80.6]",0.371812,"[0.0, -13.4, 80.6]"
0.433678,"[0.0, 13.4, 80.6]",0.238652,"[-13.4, 0.0, 80.6]"
0.156401,"[-2.3, -2.2, 41.3]",0.45852,"[0.0, 13.4, 80.6]"
0.357861,"[0.0, 13.4, 80.6]",0.314193,"[-13.4, 0.0, 80.6]"
0.326563,"[10.6, 2.7, 39.2]",0.305644,"[-13.4, 0.0, 80.6]"
0.408159,"[13.4, 0.0, 80.6]",0.238143,"[-13.4, 0.0, 80.6]"
0.435156,"[13.4, 0.0, 80.6]",0.0976119,"[-13.4, 0.0, 80.6]"
0.366196,"[-13.4, 0.0, 80.6]",0.313415,"[0.0, 13.4, 80.6]"
0.387545,"[13.4, 0.0, 80.6]",0.0315505,"[0.0, -13.4, 80.6]"
0.346429,"[13.4, 0.0, 80.6]",0.351072,"[0.0, -13.4, 80.6]"
0.429912,"[0.0, 13.4, 80.6]",0.257588,"[-13.4, 0.0, 80.6]"
0.358296,"[0.0, -13.4, 80.6]",0.274243,"[13.4, 0.0, 80.6]"
0.123926,"[-3.2, 3.5, 39.6]",0.5515,"[13.4, 0.0, 80.6]"
0.349758,"[0.0, -13.4, 80.6]",0.322508,"[0.0, 13.4, 80.6]"
0.404731,"[13.4, 0.0, 80.6]",0.242796,"[0.0, -13.4, 80.6]"
0.402093,"[13.4, 0.0, 80.6]",0.188637,"[0.0, -13.4, 80.6]"
0.35078,"[0.0, 13.4, 80.6]",0.114849,"[-13.4, 0.0, 80.6]"
0.35078,"[0.0, 13.4, 80.6]",0.148797,"[13.4, 0.0, 80.6]"
0.382596,"[13.4, 0.0, 80.6]",0.210079,"[0.0, -13.4, 80.6]"
0.422954,"[-13.4, 0.0, 80.6]",0.187165,"[0.0, -13.4, 80.6]"
0.199969,"[-2.3, -2.2, 41.3]",0.487864,"[0.0, 13.4, 80.6]"
0.178259,"[-2.3, -2.2, 41.3]",0.210474,"[0.0, 13.4, 80.6]"
0.398115,"[13.4, 0.0, 80.6]",0.295101,"[0.0, 13.4, 80.6]"
0.378722,"[13.4, 0.0, 80.6]",0.0781845,"[-13.4, 0.0, 80.6]"
0.40975,"[0.0, -13.4, 80.6]",0.284114,"[0.0, 13.4, 80.6]"
0.381043,"[0.0, 13.4, 80.6]",0.235902,"[0.0, -13.4, 80.6]"
0.387934,"[13.4, 0.0, 80.6]",0.257036,"[0.0, -13.4, 80.6]"
0.328589,"[0.0, 13.4, 80.6]",0.310697,"[13.4, 0.0, 80.6]"
0.375465,"[-13.4, 0.0, 80.6]",0.225314,"[13.4, 0.0, 80.6]"
0.34688,"[0.0, -13.4, 80.6]",0.327267,"[-13.4, 0.0, 80.6]"
0.394746,"[13.4, 0.0, 80.6]",0.304172,"[0.0, 13.4, 80.6]"
0.42585,"[10.6, 2.7, 39.2]",0.224762,"[3.4, -5.0, 40.8]"
0.36882,"[13.4, 0.0, 80.6]",0.272937,"[0.0, -13.4, 80.6]"
0.343868,"[13.4, 0.0, 80.6]",0.294524,"[0.0, -13.4, 80.6]"
0.400467,"[13.4, 0.0, 80.6]",0.29695,"[0.0, 13.4, 80.6]"
0.403918,"[13.4, 0.0, 80.6]",0.0808469,"[0.0, -13.4, 80.6]"
0.411305,"[0.0, 13.4, 80.6]",0.219949,"[0.0, -13.4, 80.6]"
0.412109,"[0.0, -13.4, 80.6]",0.262346,"[0.0, 13.4, 80.6]"
0.340601,"[13.4, 0.0, 80.6]",0.0939655,"[0.0, -13.4, 80.6]"
0.146629,"[-2.3, -2.2, 41.3]",0.489453,"[13.4, 0.0, 80.6]"
0.401732,"[13.4, 0.0, 80.6]",0.146819,"[0.0, 13.4, 80.6]"
0.350437,"[0.0, 13.4, 80.6]",0.294875,"[-13.4, 0.0, 80.6]"
0.396685,"[0.0, -13.4, 80.6]",0.320138,"[13.4, 0.0, 80.6]"
0.408494,"[-2.3, -2.2, 41.3]",0.240176,"[-3.2, 3.5, 39.6]"
0.35259,"[-13.4, 0.0, 80.6]",0.179856,"[0.0, -13.4, 80.6]"
0.397708,"[-13.4, 0.0, 80.6]",0.289129,"[13.4, 0.0, 80.6]"
0.343166,"[13.4, 0.0, 80.6]",0.352623,"[0.0, -13.4, 80.6]"
0.361566,"[0.0, 13.4, 80.6]",0.345948,"[13.4, 0.0, 80.6]"
0.365319,"[-13.4, 0.0, 80.6]",0.322967,"[0.0, -13.4, 80.6]"
0.0629594,"[-2.3, -2.2, 41.3]",0.0857953,"[0.0, -13.4, 80.6]"
0.337319,"[0.0, -13.4, 80.6]",0.275634,"[13.4, 0.0, 80.6]"
0.357073,"[0.0, -13.4, 80.6]",0.271983,"[0.0, 13.4, 80.6]"
0.426274,"[0.0, 13.4, 80.6]",0.255636,"[13.4, 0.0, 80.6]"
0.391098,"[0.0, 13.4, 80.6]",0.226661,"[13.4, 0.0, 80.6]"
0.3903,"[0.0, 13.4, 80.6]",0.183605,"[0.0, -13.4, 80.6]"
0.430942,"[13.4, 0.0, 80.6]",0.272854,"[0.0, 13.4, 80.6]"
0.373054,"[0.0, 13.4, 80.6]",0.311506,"[13.4, 0.0, 80.6]"
0.383544,"[0.0, 13.4, 80.6]",0.296475,"[13.4, 0.0, 80.6]"
0.341815,"[0.0, 13.4, 80.6]",0.285228,"[13.4, 0.0, 80.6]"
0.410195,"[13.4, 0.0, 80.6]",0.221406,"[0.0, -13.4, 80.6]"
0.394723,"[0.0, 13.4, 80.6]",0.237553,"[13.4, 0.0, 80.6]"
0.360076,"[0.0, -13.4, 80.6]",0.268981,"[13.4, 0.0, 80.6]"
0.350485,"[0.0, 13.4, 80.6]",0.15767,"[13.4, 0.0, 80.6]"
0.394913,"[0.0, 13.4, 80.6]",0.253439,"[13.4, 0.0, 80.6]"
0.38213,"[-13.4, 0.0, 80.6]",0.294165,"[0.0, -13.4, 80.6]"
0.331041,"[0.0, -13.4, 80.6]",0.297123,"[13.4, 0.0, 80.6]"
0.328924,"[0.0, -13.4, 80.6]",0.284663,"[13.4, 0.0, 80.6]"
0.345081,"[13.4, 0.0, 80.6]",0.354566,"[0.0, 13.4, 80.6]"
0.394161,"[0.0, -13.4, 80.6]",0.301079,"[13.4, 0.0, 80.6]"
0.36723,"[-13.4, 0.0, 80.6]",0.349861,"[0.0, -13.4, 80.6]"
0.408662,"[-13.4, 0.0, 80.6]",0.213287,"[0.0, 13.4, 80.6]"
0.430961,"[0.0, 13.4, 80.6]",0.245572,"[-13.4, 0.0, 80.6]"
0.366961,"[-13.4, 0.0, 80.6]",0.307783,"[0.0, 13.4, 80.6]"
0.401354,"[13.4, 0.0, 80.6]",0.23172,"[0.0, 13.4, 80.6]"
0.390965,"[0.0, 13.4, 80.6]",0.0983502,"[0.0, -13.4, 80.6]"
0.351995,"[-13.4, 0.0, 80.6]",0.32813,"[13.4, 0.0, 80.6]"
0.400465,"[0.0, -13.4, 80.6]",0.0306167,"[-13.4, 0.0, 80.6]"
0.415529,"[13.4, 0.0, 80.6]",0.257365,"[0.0, -13.4, 80.6]"
0.414723,"[0.0, 13.4, 80.6]",0.2228,"[-13.4, 0.0, 80.6]"
0.440851,"[13.4, 0.0, 80.6]",0.0178582,"[-13.4, 0.0, 80.6]"
0.328507,"[13.4, 0.0, 80.6]",0.294865,"[0.0, -13.4, 80.6]"
0.377054,"[13.4, 0.0, 80.6]",0.208641,"[0.0, -13.4, 80.6]"
0.388949,"[-13.4, 0.0, 80.6]",0.289932,"[0.0, -13.4, 80.6]"
0.397872,"[0.0, -13.4, 80.6]",0.298956,"[-13.4, 0.0, 80.6]"
0.330485,"[0.0, -13.4, 80.6]",0.271211,"[-13.4, 0.0, 80.6]"
0.349901,"[13.4, 0.0, 80.6]",0.287734,"[0.0, 13.4, 80.6]"
0.416175,"[0.0, 13.4, 80.6]",0.29921,"[0.0, -13.4, 80.6]"
0.393097,"[13.4, 0.0, 80.6]",0.300747,"[0.0, -13.4, 80.6]"
0.397473,"[13.4, 0.0, 80.6]",0.291105,"[0.0, 13.4, 80.6]"
0.394596,"[0.0, 13.4, 80.6]",0.28478,"[-13.4, 0.0, 80.6]"
0.358651,"[13.4, 0.0, 80.6]",0.315873,"[0.0, -13.4, 80.6]"
0.399275,"[0.0, 13.4, 80.6]",0.273908,"[13.4, 0.0, 80.6]"
0.359432,"[0.0, 13.4, 80.6]",0.258374,"[0.0, -13.4, 80.6]"
0.139632,"[-2.3, -2.2, 41.3]",0.508564,"[13.4, 0.0, 80.6]"
0.359205,"[-13.4, 0.0, 80.6]",0.314596,"[13.4, 0.0, 80.6]"
0.0681613,"[-2.3, -2.2, 41.3]",0.325484,"[-13.4, 0.0, 80.6]"
0.370106,"[-13.4, 0.0, 80.6]",0.231339,"[13.4, 0.0, 80.6]"
0.374995,"[0.0, -13.4, 80.6]",0.316869,"[-13.4, 0.0, 80.6]"
0.341405,"[10.6, 2.7, 39.2]",0.197989,"[-13.4, 0.0, 80.6]"
0.378333,"[-13.4, 0.0, 80.6]",0.229895,"[0.0, -13.4, 80.6]"
0.356153,"[-13.4, 0.0, 80.6]",0.331668,"[0.0, -13.4, 80.6]"
0.33336,"[13.4, 0.0, 80.6]",0.291574,"[0.0, 13.4, 80.6]"
0.410874,"[13.4, 0.0, 80.6]",0.276779,"[-13.4, 0.0, 80.6]"
0.419206,"[0.0, -13.4, 80.6]",0.276306,"[13.4, 0.0, 80.6]"
0.379833,"[13.4, 0.0, 80.6]",0.297204,"[0.0, -13.4, 80.6]"
0.409641,"[0.0, 13.4, 80.6]",0.215472,"[-13.4, 0.0, 80.6]"
0.399691,"[0.0, -13.4, 80.6]",0.278727,"[-13.4, 0.0, 80.6]"
0.406115,"[-2.3, -2.2, 41.3]",0.237609,"[-3.2, 3.5, 39.6]"
0.398239,"[-13.4, 0.0, 80.6]",0.27899,"[13.4, 0.0, 80.6]"
0.386296,"[0.0, 13.4, 80.6]",0.298746,"[13.4, 0.0, 80.6]"
0.349125,"[13.4, 0.0, 80.6]",0.218871,"[0.0, -13.4, 80.6]"
0.348628,"[-13.4, 0.0, 80.6]",0.351278,"[0.0, -13.4, 80.6]"
0.404458,"[0.0, 13.4, 80.6]",0.127576,"[13.4, 0.0, 80.6]"
0.370486,"[0.0, -13.4, 80.6]",0.27913,"[-13.4, 0.0, 80.6]"
0.358988,"[13.4, 0.0, 80.6]",0.220882,"[0.0, -13.4, 80.6]"
0.43236,"[0.0, 13.4, 80.6]",0.27594,"[0.0, -13.4, 80.6]"
0.120244,"[-2.3, -2.2, 41.3]",0.1753,"[-13.4, 0.0, 80.6]"
0.357992,"[-13.4, 0.0, 80.6]",0.345735,"[0.0, 13.4, 80.6]"
0.0722731,"[-2.3, -2.2, 41.3]",0.62483,"[0.0, -13.4, 80.6]"
0.367083,"[0.0, 13.4, 80.6]",0.151659,"[13.4, 0.0, 80.6]"
0.388407,"[-13.4, 0.0, 80.6]",0.250842,"[0.0, -13.4, 80.6]"
0.38182,"[0.0, 13.4, 80.6]",0.309578,"[13.4, 0.0, 80.6]"
0.422464,"[10.6, 2.7, 39.2]",0.19538,"[-3.2, 3.5, 39.6]"
0.343253,"[-3.2, 3.5, 39.6]",0.337458,"[10.6, 2.7, 39.2]"
0.411577,"[13.4, 0.0, 80.6]",0.277658,"[-13.4, 0.0, 80.6]"
0.423305,"[0.0, -13.4, 80.6]",0.218907,"[0.0, 13.4, 80.6]"
0.369382,"[0.0, -13.4, 80.6]",0.316851,"[0.0, 13.4, 80.6]"
0.380726,"[0.0, 13.4, 80.6]",0.249368,"[0.0, -13.4, 80.6]"
0.335158,"[0.0, 13.4, 80.6]",0.311334,"[13.4, 0.0, 80.6]"
0.414829,"[13.4, 0.0, 80.6]",0.0269676,"[0.0, 13.4, 80.6]"
0.352731,"[13.4, 0.0, 80.6]",0.0643786,"[0.0, 13.4, 80.6]"
0.366219,"[0.0, 13.4, 80.6]",0.3271,"[13.4, 0.0, 80.6]"
0.420409,"[13.4, 0.0, 80.6]",0.25278,"[0.0, -13.4, 80.6]"
0.112073,"[-3.2, 3.5, 39.6]",0.587534,"[13.4, 0.0, 80.6]"
0.414075,"[-13.4, 0.0, 80.6]",0.286307,"[0.0, -13.4, 80.6]"
0.38011,"[13.4, 0.0, 80.6]",0.249208,"[0.0, 13.4, 80.6]"
0.397951,"[0.0, 13.4, 80.6]",0.233142,"[-13.4, 0.0, 80.6]"
0.340604,"[0.0, 13.4, 80.6]",0.0152462,"[13.4, 0.0, 80.6]"
0.436973,"[0.0, 13.4, 80.6]",0.195262,"[-13.4, 0.0, 80.6]"
0.391385,"[0.0, -13.4, 80.6]",0.246194,"[0.0, 13.4, 80.6]"
0.422832,"[0.0, -13.4, 80.6]",0.225051,"[-13.4, 0.0, 80.6]"
0.400989,"[13.4, 0.0, 80.6]",0.173635,"[0.0, -13.4, 80.6]"
0.360384,"[0.0, 13.4, 80.6]",0.315171,"[13.4, 0.0, 80.6]"
0.375343,"[0.0, 13.4, 80.6]",0.00801311,"[0.0, -13.4, 80.6]"
0.415784,"[13.4, 0.0, 80.6]",0.340294,"[0.0, -13.4, 80.6]"
0.399165,"[0.0, 13.4, 80.6]",0.126144,"[-13.4, 0.0, 80.6]"
0.399165,"[0.0, 13.4, 80.6]",0.0906627,"[0.0, -13.4, 80.6]"
0.436198,"[0.0, 13.4, 80.6]",0.243918,"[13.4, 0.0, 80.6]"
0.417606,"[10.6, 2.7, 39.2]",0.227123,"[3.4, -5.0, 40.8]"
0.336082,"[-13.4, 0.0, 80.6]",0.306112,"[0.0, 13.4, 80.6]"
0.333866,"[-13.4, 0.0, 80.6]",0.340314,"[0.0, -13.4, 80.6]"
0.400731,"[0.0, -13.4, 80.6]",0.303729,"[13.4, 0.0, 80.6]"
0.345959,"[0.0, -13.4, 80.6]",0.264706,"[-13.4, 0.0, 80.6]"
0.426969,"[-13.4, 0.0, 80.6]",0.0802589,"[0.0, -13.4, 80.6]"
0.370952,"[0.0, -13.4, 80.6]",0.325038,"[-13.4, 0.0, 80.6]"
0.355383,"[13.4, 0.0, 80.6]",0.157867,"[0.0, -13.4, 80.6]"
0.405083,"[13.4, 0.0, 80.6]",0.286319,"[0.0, -13.4, 80.6]"
0.3668,"[13.4, 0.0, 80.6]",0.324547,"[0.0, 13.4, 80.6]"
0.366943,"[0.0, -13.4, 80.6]",0.265961,"[0.0, 13.4, 80.6]"
0.35625,"[0.0, 13.4, 80.6]",0.0560511,"[-13.4, 0.0, 80.6]"
0.373944,"[0.0, -13.4, 80.6]",0.317769,"[-13.4, 0.0, 80.6]"
0.329508,"[-13.4, 0.0, 80.6]",0.349047,"[0.0, -13.4, 80.6]"
0.358626,"[0.0, 13.4, 80.6]",0.279207,"[0.0, -13.4, 80.6]"
0.242479,"[-3.2, 3.5, 39.6]",0.243201,"[0.0, -13.4, 80.6]"
0.360053,"[0.0, 13.4, 80.6]",0.274655,"[-13.4, 0.0, 80.6]"
0.372425,"[-13.4, 0.0, 80.6]",0.270045,"[0.0, 13.4, 80.6]"
0.0351538,"[-2.3, -2.2, 41.3]",0.139878,"[0.0, -13.4, 80.6]"
0.342615,"[13.4, 0.0, 80.6]",0.304047,"[0.0, 13.4, 80.6]"
0.376791,"[13.4, 0.0, 80.6]",0.309081,"[0.0, -13.4, 80.6]"
0.476746,"[0.0, -13.4, 80.6]",0.213758,"[-3.2, 3.5, 39.6]"
0.10829,"[-2.3, -2.2, 41.3]",0.535362,"[13.4, 0.0, 80.6]"
0.348985,"[0.0, 13.4, 80.6]",0.326751,"[13.4, 0.0, 80.6]"
0.38789,"[0.0, -13.4, 80.6]",0.305809,"[13.4, 0.0, 80.6]"
0.394676,"[0.0, 13.4, 80.6]",0.0639217,"[-13.4, 0.0, 80.6]"
0.346364,"[0.0, -13.4, 80.6]",0.26985,"[-13.4, 0.0, 80.6]"
0.39812,"[0.0, -13.4, 80.6]",0.288317,"[-13.4, 0.0, 80.6]"
0.400353,"[0.0, -13.4, 80.6]",0.284493,"[-13.4, 0.0, 80.6]"
0.0430492,"[-2.3, -2.2, 41.3]",0.120558,"[0.0, -13.4, 80.6]"
0.373996,"[0.0, -13.4, 80.6]",0.266683,"[-13.4, 0.0, 80.6]"
0.438595,"[-13.4, 0.0, 80.6]",0.235021,"[0.0, -13.4, 80.6]"
0.384136,"[0.0, -13.4, 80.6]",0.297878,"[-13.4, 0.0, 80.6]"
0.381361,"[0.0, 13.4, 80.6]",0.238539,"[-13.4, 0.0, 80.6]"
0.356447,"[-13.4, 0.0, 80.6]",0.362038,"[0.0, 13.4, 80.6]"
0.390567,"[0.0, -13.4, 80.6]",0.258591,"[-13.4, 0.0, 80.6]"
0.422224,"[13.4, 0.0, 80.6]",0.223409,"[0.0, 13.4, 80.6]"
0.350761,"[0.0, 13.4, 80.6]",0.157238,"[13.4, 0.0, 80.6]"
0.342275,"[-13.4, 0.0, 80.6]",0.373546,"[0.0, -13.4, 80.6]"
0.397287,"[13.4, 0.0, 80.6]",0.313288,"[0.0, -13.4, 80.6]"
0.359511,"[0.0, -13.4, 80.6]",0.259793,"[13.4, 0.0, 80.6]"
0.104138,"[-2.3, -2.2, 41.3]",0.0928274,"[13.4, 0.0, 80.6]"
0.371941,"[0.0, 13.4, 80.6]",0.307028,"[13.4, 0.0, 80.6]"
0.38173,"[0.0, 13.4, 80.6]",0.266937,"[-13.4, 0.0, 80.6]"
0.369729,"[0.0, 13.4, 80.6]",0.326782,"[13.4, 0.0, 80.6]"
0.348297,"[-13.4, 0.0, 80.6]",0.133192,"[0.0, 13.4, 80.6]"
0.404657,"[13.4, 0.0, 80.6]",0.24258,"[0.0, -13.4, 80.6]"
0.363571,"[0.0, 13.4, 80.6]",0.316287,"[-13.4, 0.0, 80.6]"
0.40549,"[13.4, 0.0, 80.6]",0.274133,"[0.0, -13.4, 80.6]"
0.365205,"[13.4, 0.0, 80.6]",0.258362,"[0.0, -13.4, 80.6]"
0.359485,"[-13.4, 0.0, 80.6]",0.285039,"[0.0, -13.4, 80.6]"
0.37329,"[13.4, 0.0, 80.6]",0.242746,"[-13.4, 0.0, 80.6]"
0.333747,"[0.0, -13.4, 80.6]",0.305139,"[13.4, 0.0, 80.6]"
0.40173,"[0.0, -13.4, 80.6]",0.236182,"[-13.4, 0.0, 80.6]"
0.364582,"[0.0, 13.4, 80.6]",0.253847,"[-13.4, 0.0, 80.6]"
0.355328,"[0.0, -13.4, 80.6]",0.259444,"[0.0, 13.4, 80.6]"
0.346949,"[0.0, 13.4, 80.6]",0.361845,"[-13.4, 0.0, 80.6]"
0.357876,"[13.4, 0.0, 80.6]",0.276993,"[0.0, -13.4, 80.6]"
0.329038,"[-13.4, 0.0, 80.6]",0.0161332,"[0.0, -13.4, 80.6]"
0.350498,"[-13.4, 0.0, 80.6]",0.371719,"[13.4, 0.0, 80.6]"
0.353656,"[0.0, 13.4, 80.6]",0.164544,"[13.4, 0.0, 80.6]"
0.329743,"[0.0, -13.4, 80.6]",0.313074,"[-13.4, 0.0, 80.6]"
0.387836,"[0.0, -13.4, 80.6]",0.237498,"[-13.4, 0.0, 80.6]"
0.121969,"[-2.3, -2.2, 41.3]",0.560636,"[-13.4, 0.0, 80.6]"
0.388289,"[-13.4, 0.0, 80.6]",0.261422,"[0.0, 13.4, 80.6]"
0.0534915,"[-2.3, -2.2, 41.3]",0.170244,"[0.0, -13.4, 80.6]"
0.377458,"[0.0, -13.4, 80.6]",0.255592,"[13.4, 0.0, 80.6]"
0.358327,"[0.0, 13.4, 80.6]",0.317412,"[0.0, -13.4, 80.6]"
0.354759,"[0.0, 13.4, 80.6]",0.323274,"[-13.4, 0.0, 80.6]"
0.394665,"[-13.4, 0.0, 80.6]",0.307467,"[0.0, -13.4, 80.6]"
0.429711,"[0.0, -13.4, 80.6]",0.206622,"[-13.4, 0.0, 80.6]"
0.369997,"[0.0, -13.4, 80.6]",0.315494,"[-13.4, 0.0, 80.6]"
0.356382,"[-13.4, 0.0, 80.6]",0.153458,"[13.4, 0.0, 80.6]"
0.175333,"[-3.2, 3.5, 39.6]",0.542847,"[13.4, 0.0, 80.6]"
0.113392,"[-2.3, -2.2, 41.3]",0.531052,"[-13.4, 0.0, 80.6]"
0.418255,"[0.0, 13.4, 80.6]",0.00699787,"[0.0, -13.4, 80.6]"
0.364454,"[13.4, 0.0, 80.6]",0.284229,"[0.0, -13.4, 80.6]"
0.34768,"[0.0, -13.4, 80.6]",0.261037,"[-13.4, 0.0, 80.6]"
0.359717,"[0.0, 13.4, 80.6]",0.268786,"[-13.4, 0.0, 80.6]"
0.418014,"[13.4, 0.0, 80.6]",0.322604,"[0.0, -13.4, 80.6]"
0.438276,"[-13.4, 0.0, 80.6]",0.0511092,"[13.4, 0.0, 80.6]"
0.381541,"[-13.4, 0.0, 80.6]",0.241825,"[0.0, 13.4, 80.6]"
0.403238,"[0.0, 13.4, 80.6]",0.213567,"[13.4, 0.0, 80.6]"
0.0535236,"[3.4, -5.0, 40.8]",0.381245,"[0.0, 13.4, 80.6]"
0.373504,"[13.4, 0.0, 80.6]",0.269271,"[0.0, 13.4, 80.6]"
0.405436,"[13.4, 0.0, 80.6]",0.121814,"[0.0, 13.4, 80.6]"
0.406921,"[13.4, 0.0, 80.6]",0.206042,"[0.0, -13.4, 80.6]"
0.364475,"[0.0, 13.4, 80.6]",0.334167,"[0.0, -13.4, 80.6]"
0.406857,"[0.0, 13.4, 80.6]",0.161127,"[-13.4, 0.0, 80.6]"
0.406857,"[0.0, 13.4, 80.6]",0.120492,"[13.4, 0.0, 80.6]"
0.422079,"[0.0, 13.4, 80.6]",0.253807,"[-13.4, 0.0, 80.6]"
0.41038,"[0.0, 13.4, 80.6]",0.275752,"[0.0, -13.4, 80.6]"
0.0516306,"[-2.3, -2.2, 41.3]",0.234039,"[0.0, -13.4, 80.6]"
0.351298,"[0.0, -13.4, 80.6]",0.081272,"[0.0, 13.4, 80.6]"
0.161466,"[-2.3, -2.2, 41.3]",0.484416,"[0.0, 13.4, 80.6]"
0.392329,"[0.0, -13.4, 80.6]",0.300143,"[-13.4, 0.0, 80.6]"
0.407311,"[13.4, 0.0, 80.6]",0.240187,"[0.0, 13.4, 80.6]"
0.410947,"[13.4, 0.0, 80.6]",0.198532,"[-13.4, 0.0, 80.6]"
0.41455,"[0.0, -13.4, 80.6]",0.209277,"[13.4, 0.0, 80.6]"
0.355389,"[13.4, 0.0, 80.6]",0.26933,"[0.0, -13.4, 80.6]"
0.370284,"[0.0, -13.4, 80.6]",0.27823,"[-13.4, 0.0, 80.6]"
0.328017,"[0.0, -13.4, 80.6]",0.274724,"[13.4, 0.0, 80.6]"
0.431224,"[0.0, 13.4, 80.6]",0.263444,"[13.4, 0.0, 80.6]"
0.364276,"[0.0, 13.4, 80.6]",0.271578,"[13.4, 0.0, 80.6]"
0.370486,"[13.4, 0.0, 80.6]",0.320136,"[0.0, 13.4, 80.6]"
0.422619,"[0.0, 13.4, 80.6]",0.197203,"[-13.4, 0.0, 80.6]"
