scatter energy,scatter locations,absorption energies,absorption locations,scatter channels,absorption channels
0.3556509298998569,"[0.0, -13.4, 80.6]",0.30337078651685395,"[-13.4, 0.0, 80.6]",7,4
0.3513590844062947,"[0.0, -13.4, 80.6]",0.3047752808988764,"[-13.4, 0.0, 80.6]",7,4
0.41716738197424896,"[0.0, -13.4, 80.6]",0.24839142091152816,"[0.0, 13.4, 80.6]",7,5
0.13220408163265304,"[-3.2, 3.5, 39.6]",0.5344778254649499,"[0.0, -13.4, 80.6]",0,7
0.3922040816326531,"[-3.2, 3.5, 39.6]",0.26073770491803283,"[-2.3, -2.2, 41.3]",0,1
0.3862359550561798,"[-13.4, 0.0, 80.6]",0.2725201072386059,"[0.0, 13.4, 80.6]",4,5
0.3958445040214477,"[0.0, 13.4, 80.6]",0.2669527896995708,"[0.0, -13.4, 80.6]",5,7
0.4320491803278689,"[-2.3, -2.2, 41.3]",0.2309795918367347,"[-3.2, 3.5, 39.6]",1,0
0.13609756097560977,"[3.4, -5.0, 40.8]",0.5280898876404494,"[-13.4, 0.0, 80.6]",2,4
0.3693820224719101,"[-13.4, 0.0, 80.6]",0.3020107238605898,"[0.0, 13.4, 80.6]",4,5
0.2319327731092437,"[10.6, 2.7, 39.2]",0.43290414878397715,"[0.0, -13.4, 80.6]",3,7
0.37359550561797755,"[-13.4, 0.0, 80.6]",0.28412017167381975,"[0.0, -13.4, 80.6]",4,7
0.4035772357723577,"[3.4, -5.0, 40.8]",0.255,"[-2.3, -2.2, 41.3]",2,1
0.08036734693877551,"[-3.2, 3.5, 39.6]",0.5772463768115942,"[13.4, 0.0, 80.6]",0,6
0.4205737704918033,"[-2.3, -2.2, 41.3]",0.24705882352941178,"[10.6, 2.7, 39.2]",1,3
0.3356223175965665,"[0.0, -13.4, 80.6]",0.31927536231884057,"[13.4, 0.0, 80.6]",7,6
0.35422031473533616,"[0.0, -13.4, 80.6]",0.30196629213483145,"[-13.4, 0.0, 80.6]",7,4
0.3585121602288984,"[0.0, -13.4, 80.6]",0.29898550724637685,"[13.4, 0.0, 80.6]",7,6
0.13546938775510203,"[-3.2, 3.5, 39.6]",0.523032904148784,"[0.0, -13.4, 80.6]",0,7
0.35708154506437767,"[0.0, -13.4, 80.6]",0.3061797752808989,"[-13.4, 0.0, 80.6]",7,4
0.43532786885245905,"[-2.3, -2.2, 41.3]",0.23067226890756304,"[10.6, 2.7, 39.2]",1,3
0.414016393442623,"[-2.3, -2.2, 41.3]",0.2383265306122449,"[-3.2, 3.5, 39.6]",1,0
0.4169918699186992,"[3.4, -5.0, 40.8]",0.25126050420168067,"[10.6, 2.7, 39.2]",2,3
0.4352845528455284,"[3.4, -5.0, 40.8]",0.22363265306122448,"[-3.2, 3.5, 39.6]",2,0
0.05672268907563025,"[10.6, 2.7, 39.2]",0.6004347826086956,"[13.4, 0.0, 80.6]",3,6
0.1242622950819672,"[-2.3, -2.2, 41.3]",0.5373390557939914,"[0.0, -13.4, 80.6]",1,7
0.3670958512160229,"[0.0, -13.4, 80.6]",0.29775280898876405,"[-13.4, 0.0, 80.6]",7,4
0.12390243902439024,"[3.4, -5.0, 40.8]",0.5449438202247191,"[-13.4, 0.0, 80.6]",2,4
0.42975510204081635,"[-3.2, 3.5, 39.6]",0.22674796747967477,"[3.4, -5.0, 40.8]",0,2
0.05868852459016393,"[-2.3, -2.2, 41.3]",0.597536231884058,"[13.4, 0.0, 80.6]",1,6
0.4036326530612245,"[-3.2, 3.5, 39.6]",0.25622950819672136,"[-2.3, -2.2, 41.3]",0,1
0.3856938483547926,"[0.0, -13.4, 80.6]",0.28592493297587135,"[0.0, 13.4, 80.6]",7,5
0.3398876404494382,"[-13.4, 0.0, 80.6]",0.324798927613941,"[0.0, 13.4, 80.6]",4,5
0.20294117647058824,"[10.6, 2.7, 39.2]",0.46207865168539325,"[-13.4, 0.0, 80.6]",3,4
0.39427753934191706,"[0.0, -13.4, 80.6]",0.2598314606741573,"[-13.4, 0.0, 80.6]",7,4
0.3621848739495798,"[10.6, 2.7, 39.2]",0.30113821138211383,"[3.4, -5.0, 40.8]",3,2
0.2777310924369748,"[10.6, 2.7, 39.2]",0.3885550786838341,"[0.0, -13.4, 80.6]",3,7
0.06608163265306123,"[-3.2, 3.5, 39.6]",0.5997191011235955,"[-13.4, 0.0, 80.6]",0,4
0.37869565217391304,"[13.4, 0.0, 80.6]",0.28651685393258425,"[-13.4, 0.0, 80.6]",6,4
0.4021311475409836,"[-2.3, -2.2, 41.3]",0.2668979591836735,"[-3.2, 3.5, 39.6]",1,0
0.3702439024390244,"[3.4, -5.0, 40.8]",0.2873770491803279,"[-2.3, -2.2, 41.3]",2,1
0.12322448979591835,"[-3.2, 3.5, 39.6]",0.5373390557939914,"[0.0, -13.4, 80.6]",0,7
0.42065040650406504,"[3.4, -5.0, 40.8]",0.24831932773109244,"[10.6, 2.7, 39.2]",2,3
0.37640449438202245,"[-13.4, 0.0, 80.6]",0.28592493297587135,"[0.0, 13.4, 80.6]",4,5
0.1240408163265306,"[-3.2, 3.5, 39.6]",0.5330472103004292,"[0.0, -13.4, 80.6]",0,7
0.39057142857142857,"[-3.2, 3.5, 39.6]",0.26739837398373983,"[3.4, -5.0, 40.8]",0,2
0.11155737704918033,"[-2.3, -2.2, 41.3]",0.552608695652174,"[13.4, 0.0, 80.6]",1,6
0.3455056179775281,"[-13.4, 0.0, 80.6]",0.3091304347826087,"[13.4, 0.0, 80.6]",4,6
0.03949579831932773,"[10.6, 2.7, 39.2]",0.6134782608695653,"[13.4, 0.0, 80.6]",3,6
0.13955102040816325,"[-3.2, 3.5, 39.6]",0.523032904148784,"[0.0, -13.4, 80.6]",0,7
0.3771101573676681,"[0.0, -13.4, 80.6]",0.2851123595505618,"[-13.4, 0.0, 80.6]",7,4
0.37567954220314737,"[0.0, -13.4, 80.6]",0.29213483146067415,"[-13.4, 0.0, 80.6]",7,4
0.4243204577968527,"[0.0, -13.4, 80.6]",0.24681159420289855,"[13.4, 0.0, 80.6]",7,6
0.38853061224489793,"[-3.2, 3.5, 39.6]",0.274672131147541,"[-2.3, -2.2, 41.3]",0,1
0.39141630901287555,"[0.0, -13.4, 80.6]",0.2612359550561798,"[-13.4, 0.0, 80.6]",7,4
0.3676943699731904,"[0.0, 13.4, 80.6]",0.30337078651685395,"[-13.4, 0.0, 80.6]",5,4
0.34129213483146065,"[-13.4, 0.0, 80.6]",0.32417739628040054,"[0.0, -13.4, 80.6]",4,7
0.11138775510204081,"[-3.2, 3.5, 39.6]",0.5516452074391989,"[0.0, -13.4, 80.6]",0,7
0.3885550786838341,"[0.0, -13.4, 80.6]",0.27808988764044945,"[-13.4, 0.0, 80.6]",7,4
0.39856938483547927,"[0.0, -13.4, 80.6]",0.2550938337801609,"[0.0, 13.4, 80.6]",7,5
0.40159183673469384,"[-3.2, 3.5, 39.6]",0.2657723577235772,"[3.4, -5.0, 40.8]",0,2
0.4056734693877551,"[-3.2, 3.5, 39.6]",0.25588235294117645,"[10.6, 2.7, 39.2]",0,3
0.1350612244897959,"[-3.2, 3.5, 39.6]",0.517310443490701,"[0.0, -13.4, 80.6]",0,7
0.33666666666666667,"[13.4, 0.0, 80.6]",0.3170243204577968,"[0.0, -13.4, 80.6]",6,7
0.37434782608695655,"[13.4, 0.0, 80.6]",0.2872654155495979,"[0.0, 13.4, 80.6]",6,5
0.3755284552845528,"[3.4, -5.0, 40.8]",0.2804098360655738,"[-2.3, -2.2, 41.3]",2,1
0.33848354792560803,"[0.0, -13.4, 80.6]",0.31782608695652176,"[13.4, 0.0, 80.6]",7,6
0.3814020028612304,"[0.0, -13.4, 80.6]",0.2752808988764045,"[-13.4, 0.0, 80.6]",7,4
0.3482608695652174,"[13.4, 0.0, 80.6]",0.3155937052932761,"[0.0, -13.4, 80.6]",6,7
0.3707865168539326,"[-13.4, 0.0, 80.6]",0.28324396782841826,"[0.0, 13.4, 80.6]",4,5
0.41261224489795917,"[-3.2, 3.5, 39.6]",0.2407563025210084,"[10.6, 2.7, 39.2]",0,3
0.0583265306122449,"[-3.2, 3.5, 39.6]",0.6103004291845494,"[0.0, -13.4, 80.6]",0,7
0.21554621848739497,"[10.6, 2.7, 39.2]",0.44662921348314605,"[-13.4, 0.0, 80.6]",3,4
0.4396067415730337,"[-13.4, 0.0, 80.6]",0.22689556509298997,"[0.0, -13.4, 80.6]",4,7
0.16252032520325205,"[3.4, -5.0, 40.8]",0.48967828418230563,"[0.0, 13.4, 80.6]",2,5
0.1613008130081301,"[3.4, -5.0, 40.8]",0.4923592493297587,"[0.0, 13.4, 80.6]",2,5
0.35550724637681164,"[13.4, 0.0, 80.6]",0.2979892761394102,"[0.0, 13.4, 80.6]",6,5
0.2309795918367347,"[-3.2, 3.5, 39.6]",0.44005722460658087,"[0.0, -13.4, 80.6]",0,7
0.4126050420168067,"[10.6, 2.7, 39.2]",0.2460816326530612,"[-3.2, 3.5, 39.6]",3,0
0.3553370786516854,"[-13.4, 0.0, 80.6]",0.30414878397711015,"[0.0, -13.4, 80.6]",4,7
0.4024081632653061,"[-3.2, 3.5, 39.6]",0.26934426229508196,"[-2.3, -2.2, 41.3]",0,1
0.0669918699186992,"[3.4, -5.0, 40.8]",0.595994277539342,"[0.0, -13.4, 80.6]",2,7
0.39141630901287555,"[0.0, -13.4, 80.6]",0.26855072463768115,"[13.4, 0.0, 80.6]",7,6
0.37724637681159423,"[13.4, 0.0, 80.6]",0.2794943820224719,"[-13.4, 0.0, 80.6]",6,4
0.0684873949579832,"[10.6, 2.7, 39.2]",0.5955764075067024,"[0.0, 13.4, 80.6]",3,5
0.41722689075630254,"[10.6, 2.7, 39.2]",0.25220408163265307,"[-3.2, 3.5, 39.6]",3,0
0.38342696629213485,"[-13.4, 0.0, 80.6]",0.28841201716738196,"[0.0, -13.4, 80.6]",4,7
0.344206008583691,"[0.0, -13.4, 80.6]",0.3103932584269663,"[-13.4, 0.0, 80.6]",7,4
0.0673061224489796,"[-3.2, 3.5, 39.6]",0.5989855072463768,"[13.4, 0.0, 80.6]",0,6
0.40199999999999997,"[-3.2, 3.5, 39.6]",0.2630252100840336,"[10.6, 2.7, 39.2]",0,3
0.40235772357723576,"[3.4, -5.0, 40.8]",0.25710204081632654,"[-3.2, 3.5, 39.6]",2,0
0.425561797752809,"[-13.4, 0.0, 80.6]",0.23261802575107296,"[0.0, -13.4, 80.6]",4,7
0.11791836734693877,"[-3.2, 3.5, 39.6]",0.5416309012875536,"[0.0, -13.4, 80.6]",0,7
0.23865546218487396,"[10.6, 2.7, 39.2]",0.4199438202247191,"[-13.4, 0.0, 80.6]",3,4
0.4056734693877551,"[-3.2, 3.5, 39.6]",0.2570491803278689,"[-2.3, -2.2, 41.3]",0,1
0.4160655737704918,"[-2.3, -2.2, 41.3]",0.2361344537815126,"[10.6, 2.7, 39.2]",1,3
0.1365040650406504,"[3.4, -5.0, 40.8]",0.5231903485254692,"[0.0, 13.4, 80.6]",2,5
0.3779508196721312,"[-2.3, -2.2, 41.3]",0.2930204081632653,"[-3.2, 3.5, 39.6]",1,0
0.39608695652173914,"[13.4, 0.0, 80.6]",0.25836909871244634,"[0.0, -13.4, 80.6]",6,7
0.4354693877551021,"[-3.2, 3.5, 39.6]",0.21722689075630253,"[10.6, 2.7, 39.2]",0,3
0.10281632653061225,"[-3.2, 3.5, 39.6]",0.552608695652174,"[13.4, 0.0, 80.6]",0,6
0.11302521008403361,"[10.6, 2.7, 39.2]",0.5486595174262735,"[0.0, 13.4, 80.6]",3,5
0.3950612244897959,"[-3.2, 3.5, 39.6]",0.26455284552845526,"[3.4, -5.0, 40.8]",0,2
0.2222689075630252,"[10.6, 2.7, 39.2]",0.4396067415730337,"[-13.4, 0.0, 80.6]",3,4
0.14544715447154472,"[3.4, -5.0, 40.8]",0.5224719101123596,"[-13.4, 0.0, 80.6]",2,4
0.41442622950819674,"[-2.3, -2.2, 41.3]",0.2508403361344538,"[10.6, 2.7, 39.2]",1,3
0.3959836065573771,"[-2.3, -2.2, 41.3]",0.2758775510204082,"[-3.2, 3.5, 39.6]",1,0
0.41565573770491804,"[-2.3, -2.2, 41.3]",0.2403673469387755,"[-3.2, 3.5, 39.6]",1,0
0.18781512605042017,"[10.6, 2.7, 39.2]",0.48174157303370785,"[-13.4, 0.0, 80.6]",3,4
0.04463414634146342,"[3.4, -5.0, 40.8]",0.6105797101449275,"[13.4, 0.0, 80.6]",2,6
0.40286123032904153,"[0.0, -13.4, 80.6]",0.2612359550561798,"[-13.4, 0.0, 80.6]",7,4
0.13907563025210085,"[10.6, 2.7, 39.2]",0.517828418230563,"[0.0, 13.4, 80.6]",3,5
0.09311475409836065,"[-2.3, -2.2, 41.3]",0.5627536231884058,"[13.4, 0.0, 80.6]",1,6
0.42837078651685395,"[-13.4, 0.0, 80.6]",0.23547925608011444,"[0.0, -13.4, 80.6]",4,7
0.37424892703862667,"[0.0, -13.4, 80.6]",0.28792134831460675,"[-13.4, 0.0, 80.6]",7,4
0.14453781512605043,"[10.6, 2.7, 39.2]",0.5111260053619303,"[0.0, 13.4, 80.6]",3,5
0.40581967213114756,"[-2.3, -2.2, 41.3]",0.2608943089430894,"[3.4, -5.0, 40.8]",1,2
0.36280400572246063,"[0.0, -13.4, 80.6]",0.2912868632707775,"[0.0, 13.4, 80.6]",7,5
0.4014306151645208,"[0.0, -13.4, 80.6]",0.2550938337801609,"[0.0, 13.4, 80.6]",7,5
0.3651685393258427,"[-13.4, 0.0, 80.6]",0.2941344778254649,"[0.0, -13.4, 80.6]",4,7
0.34563662374821175,"[0.0, -13.4, 80.6]",0.3160112359550562,"[-13.4, 0.0, 80.6]",7,4
0.07057377049180327,"[-2.3, -2.2, 41.3]",0.5969168900804289,"[0.0, 13.4, 80.6]",1,5
0.19261224489795917,"[-3.2, 3.5, 39.6]",0.4656521739130435,"[13.4, 0.0, 80.6]",0,6
0.1865546218487395,"[10.6, 2.7, 39.2]",0.48297567954220316,"[0.0, -13.4, 80.6]",3,7
0.11252032520325203,"[3.4, -5.0, 40.8]",0.5421348314606742,"[-13.4, 0.0, 80.6]",2,4
0.3439130434782609,"[13.4, 0.0, 80.6]",0.3140750670241287,"[0.0, 13.4, 80.6]",6,5
0.14869918699186993,"[3.4, -5.0, 40.8]",0.5042134831460674,"[-13.4, 0.0, 80.6]",2,4
0.3828326180257511,"[0.0, -13.4, 80.6]",0.28651685393258425,"[-13.4, 0.0, 80.6]",7,4
0.4121138211382114,"[3.4, -5.0, 40.8]",0.25630252100840334,"[10.6, 2.7, 39.2]",2,3
0.34706723891273245,"[0.0, -13.4, 80.6]",0.32211796246648794,"[0.0, 13.4, 80.6]",7,5
0.18327868852459017,"[-2.3, -2.2, 41.3]",0.47000000000000003,"[13.4, 0.0, 80.6]",1,6
0.3707865168539326,"[-13.4, 0.0, 80.6]",0.282689556509299,"[0.0, -13.4, 80.6]",4,7
0.4084552845528455,"[3.4, -5.0, 40.8]",0.24485714285714286,"[-3.2, 3.5, 39.6]",2,0
0.34475409836065574,"[-2.3, -2.2, 41.3]",0.3178048780487805,"[3.4, -5.0, 40.8]",1,2
0.39422764227642276,"[3.4, -5.0, 40.8]",0.26512605042016807,"[10.6, 2.7, 39.2]",2,3
0.33286516853932585,"[-13.4, 0.0, 80.6]",0.3284692417739628,"[0.0, -13.4, 80.6]",4,7
0.3904494382022472,"[-13.4, 0.0, 80.6]",0.26838340486409157,"[0.0, -13.4, 80.6]",4,7
0.398876404494382,"[-13.4, 0.0, 80.6]",0.2569384835479256,"[0.0, -13.4, 80.6]",4,7
0.39185393258426965,"[-13.4, 0.0, 80.6]",0.26420289855072465,"[13.4, 0.0, 80.6]",4,6
0.14138211382113822,"[3.4, -5.0, 40.8]",0.5168539325842697,"[-13.4, 0.0, 80.6]",2,4
0.17710204081632652,"[-3.2, 3.5, 39.6]",0.47868383404864095,"[0.0, -13.4, 80.6]",0,7
0.39713876967095857,"[0.0, -13.4, 80.6]",0.2555072463768116,"[13.4, 0.0, 80.6]",7,6
0.142,"[-3.2, 3.5, 39.6]",0.5244635193133047,"[0.0, -13.4, 80.6]",0,7
0.3865040650406504,"[3.4, -5.0, 40.8]",0.26606557377049184,"[-2.3, -2.2, 41.3]",2,1
0.163739837398374,"[3.4, -5.0, 40.8]",0.49638069705093835,"[0.0, 13.4, 80.6]",2,5
0.3455056179775281,"[-13.4, 0.0, 80.6]",0.30844062947067236,"[0.0, -13.4, 80.6]",4,7
0.3957081545064378,"[0.0, -13.4, 80.6]",0.2640449438202247,"[-13.4, 0.0, 80.6]",7,4
0.3624081632653061,"[-3.2, 3.5, 39.6]",0.2939344262295082,"[-2.3, -2.2, 41.3]",0,1
0.3453623188405797,"[13.4, 0.0, 80.6]",0.32303370786516855,"[-13.4, 0.0, 80.6]",6,4
0.398876404494382,"[-13.4, 0.0, 80.6]",0.25836909871244634,"[0.0, -13.4, 80.6]",4,7
0.1230327868852459,"[-2.3, -2.2, 41.3]",0.5439130434782609,"[13.4, 0.0, 80.6]",1,6
0.39791836734693875,"[-3.2, 3.5, 39.6]",0.26218487394957984,"[10.6, 2.7, 39.2]",0,3
0.1702439024390244,"[3.4, -5.0, 40.8]",0.500402144772118,"[0.0, 13.4, 80.6]",2,5
0.10113821138211383,"[3.4, -5.0, 40.8]",0.5616595135908441,"[0.0, -13.4, 80.6]",2,7
0.41373983739837394,"[3.4, -5.0, 40.8]",0.2538367346938775,"[-3.2, 3.5, 39.6]",2,0
0.3824396782841823,"[0.0, 13.4, 80.6]",0.2893258426966292,"[-13.4, 0.0, 80.6]",5,4
0.4113877551020408,"[-3.2, 3.5, 39.6]",0.24663865546218489,"[10.6, 2.7, 39.2]",0,3
0.19789915966386554,"[10.6, 2.7, 39.2]",0.45646067415730335,"[-13.4, 0.0, 80.6]",3,4
0.4096638655462185,"[10.6, 2.7, 39.2]",0.24893877551020407,"[-3.2, 3.5, 39.6]",3,0
0.14281632653061224,"[-3.2, 3.5, 39.6]",0.5144492131616596,"[0.0, -13.4, 80.6]",0,7
0.40868852459016397,"[-2.3, -2.2, 41.3]",0.25479674796747964,"[3.4, -5.0, 40.8]",1,2
0.415546218487395,"[10.6, 2.7, 39.2]",0.24056910569105688,"[3.4, -5.0, 40.8]",3,2
0.09598360655737705,"[-2.3, -2.2, 41.3]",0.5656521739130435,"[13.4, 0.0, 80.6]",1,6
0.3455056179775281,"[-13.4, 0.0, 80.6]",0.3091304347826087,"[13.4, 0.0, 80.6]",4,6
0.3946629213483146,"[-13.4, 0.0, 80.6]",0.26447721179624667,"[0.0, 13.4, 80.6]",4,5
0.3413447782546495,"[0.0, -13.4, 80.6]",0.3146067415730337,"[-13.4, 0.0, 80.6]",7,4
0.1530204081632653,"[-3.2, 3.5, 39.6]",0.5115879828326181,"[0.0, -13.4, 80.6]",0,7
0.3468115942028986,"[13.4, 0.0, 80.6]",0.3141630901287554,"[0.0, -13.4, 80.6]",6,7
0.405,"[-2.3, -2.2, 41.3]",0.26699186991869917,"[3.4, -5.0, 40.8]",1,2
0.38040983606557377,"[-2.3, -2.2, 41.3]",0.2783265306122449,"[-3.2, 3.5, 39.6]",1,0
0.3852845528455284,"[3.4, -5.0, 40.8]",0.2739495798319328,"[10.6, 2.7, 39.2]",2,3
0.39318840579710146,"[13.4, 0.0, 80.6]",0.2612359550561798,"[-13.4, 0.0, 80.6]",6,4
0.39747191011235955,"[-13.4, 0.0, 80.6]",0.271244635193133,"[0.0, -13.4, 80.6]",4,7
0.31955102040816324,"[-3.2, 3.5, 39.6]",0.335327868852459,"[-2.3, -2.2, 41.3]",0,1
0.3599427753934192,"[0.0, -13.4, 80.6]",0.30337078651685395,"[-13.4, 0.0, 80.6]",7,4
0.07508196721311475,"[-2.3, -2.2, 41.3]",0.587391304347826,"[13.4, 0.0, 80.6]",1,6
0.3767213114754099,"[-2.3, -2.2, 41.3]",0.2771020408163265,"[-3.2, 3.5, 39.6]",1,0
0.058823529411764705,"[10.6, 2.7, 39.2]",0.6091304347826088,"[13.4, 0.0, 80.6]",3,6
0.404390243902439,"[3.4, -5.0, 40.8]",0.2546530612244898,"[-3.2, 3.5, 39.6]",2,0
0.09789915966386555,"[10.6, 2.7, 39.2]",0.5567024128686328,"[0.0, 13.4, 80.6]",3,5
0.3584057971014493,"[13.4, 0.0, 80.6]",0.2991573033707865,"[-13.4, 0.0, 80.6]",6,4
0.4172922252010724,"[0.0, 13.4, 80.6]",0.2439130434782609,"[13.4, 0.0, 80.6]",5,6
0.33991416309012873,"[0.0, -13.4, 80.6]",0.3149275362318841,"[13.4, 0.0, 80.6]",7,6
0.08245901639344262,"[-2.3, -2.2, 41.3]",0.5702432045779685,"[0.0, -13.4, 80.6]",1,7
0.1453781512605042,"[10.6, 2.7, 39.2]",0.5158798283261803,"[0.0, -13.4, 80.6]",3,7
0.40656836461126006,"[0.0, 13.4, 80.6]",0.26123032904148785,"[0.0, -13.4, 80.6]",5,7
0.39427753934191706,"[0.0, -13.4, 80.6]",0.2584057971014493,"[13.4, 0.0, 80.6]",7,6
0.13791836734693877,"[-3.2, 3.5, 39.6]",0.5273247496423462,"[0.0, -13.4, 80.6]",0,7
0.3832786885245902,"[-2.3, -2.2, 41.3]",0.2762857142857143,"[-3.2, 3.5, 39.6]",1,0
0.11914285714285713,"[-3.2, 3.5, 39.6]",0.533768115942029,"[13.4, 0.0, 80.6]",0,6
0.4190243902439024,"[3.4, -5.0, 40.8]",0.24475409836065576,"[-2.3, -2.2, 41.3]",2,1
0.40286123032904153,"[0.0, -13.4, 80.6]",0.26264044943820225,"[-13.4, 0.0, 80.6]",7,4
0.34246376811594204,"[13.4, 0.0, 80.6]",0.3140750670241287,"[0.0, 13.4, 80.6]",6,5
0.14363265306122447,"[-3.2, 3.5, 39.6]",0.523032904148784,"[0.0, -13.4, 80.6]",0,7
0.33146067415730335,"[-13.4, 0.0, 80.6]",0.3213161659513591,"[0.0, -13.4, 80.6]",4,7
0.3599427753934192,"[0.0, -13.4, 80.6]",0.300561797752809,"[-13.4, 0.0, 80.6]",7,4
0.39747967479674795,"[3.4, -5.0, 40.8]",0.2590983606557377,"[-2.3, -2.2, 41.3]",2,1
0.3999591836734694,"[-3.2, 3.5, 39.6]",0.26934426229508196,"[-2.3, -2.2, 41.3]",0,1
0.4018840579710145,"[13.4, 0.0, 80.6]",0.25107238605898125,"[0.0, 13.4, 80.6]",6,5
0.37144927536231886,"[13.4, 0.0, 80.6]",0.28555078683834045,"[0.0, -13.4, 80.6]",6,7
0.3689344262295082,"[-2.3, -2.2, 41.3]",0.29995918367346935,"[-3.2, 3.5, 39.6]",1,0
0.1386065573770492,"[-2.3, -2.2, 41.3]",0.517828418230563,"[0.0, 13.4, 80.6]",1,5
0.048122448979591836,"[-3.2, 3.5, 39.6]",0.6049597855227882,"[0.0, 13.4, 80.6]",0,5
0.10485714285714284,"[-3.2, 3.5, 39.6]",0.5553619302949062,"[0.0, 13.4, 80.6]",0,5
0.4234426229508197,"[-2.3, -2.2, 41.3]",0.23587755102040817,"[-3.2, 3.5, 39.6]",1,0
0.1350612244897959,"[-3.2, 3.5, 39.6]",0.5236231884057971,"[13.4, 0.0, 80.6]",0,6
0.39243697478991596,"[10.6, 2.7, 39.2]",0.26983739837398374,"[3.4, -5.0, 40.8]",3,2
0.39666666666666667,"[3.4, -5.0, 40.8]",0.27310924369747897,"[10.6, 2.7, 39.2]",2,3
0.374672131147541,"[-2.3, -2.2, 41.3]",0.28813008130081297,"[3.4, -5.0, 40.8]",1,2
0.07467213114754098,"[-2.3, -2.2, 41.3]",0.5942359249329758,"[0.0, 13.4, 80.6]",1,5
0.19453781512605042,"[10.6, 2.7, 39.2]",0.4772532188841202,"[0.0, -13.4, 80.6]",3,7
0.4371020408163266,"[-3.2, 3.5, 39.6]",0.22512195121951217,"[3.4, -5.0, 40.8]",0,2
0.1495798319327731,"[10.6, 2.7, 39.2]",0.5070224719101124,"[-13.4, 0.0, 80.6]",3,4
0.4191428571428572,"[-3.2, 3.5, 39.6]",0.25168067226890756,"[10.6, 2.7, 39.2]",0,3
0.3810991957104558,"[0.0, 13.4, 80.6]",0.28125894134477825,"[0.0, -13.4, 80.6]",5,7
0.3862359550561798,"[-13.4, 0.0, 80.6]",0.26710144927536233,"[13.4, 0.0, 80.6]",4,6
0.13901639344262295,"[-2.3, -2.2, 41.3]",0.5207246376811594,"[13.4, 0.0, 80.6]",1,6
0.05168067226890756,"[10.6, 2.7, 39.2]",0.6018840579710145,"[13.4, 0.0, 80.6]",3,6
0.3911764705882353,"[10.6, 2.7, 39.2]",0.2803673469387755,"[-3.2, 3.5, 39.6]",3,0
0.40286123032904153,"[0.0, -13.4, 80.6]",0.2656521739130435,"[13.4, 0.0, 80.6]",7,6
0.0759349593495935,"[3.4, -5.0, 40.8]",0.5898876404494382,"[-13.4, 0.0, 80.6]",2,4
0.42002861230329047,"[0.0, -13.4, 80.6]",0.23632707774798928,"[0.0, 13.4, 80.6]",7,5
0.3341823056300268,"[0.0, 13.4, 80.6]",0.3202247191011236,"[-13.4, 0.0, 80.6]",5,4
0.0734959349593496,"[3.4, -5.0, 40.8]",0.595994277539342,"[0.0, -13.4, 80.6]",2,7
0.40286123032904153,"[0.0, -13.4, 80.6]",0.2631367292225201,"[0.0, 13.4, 80.6]",7,5
0.4343347639484979,"[0.0, -13.4, 80.6]",0.22752808988764045,"[-13.4, 0.0, 80.6]",7,4
0.405722460658083,"[0.0, -13.4, 80.6]",0.25140449438202245,"[-13.4, 0.0, 80.6]",7,4
0.3651685393258427,"[-13.4, 0.0, 80.6]",0.3055793991416309,"[0.0, -13.4, 80.6]",4,7
0.39243697478991596,"[10.6, 2.7, 39.2]",0.2722131147540984,"[-2.3, -2.2, 41.3]",3,1
0.35422031473533616,"[0.0, -13.4, 80.6]",0.300561797752809,"[-13.4, 0.0, 80.6]",7,4
0.42801608579088474,"[0.0, 13.4, 80.6]",0.23735955056179775,"[-13.4, 0.0, 80.6]",5,4
0.11506122448979592,"[-3.2, 3.5, 39.6]",0.5473533619456367,"[0.0, -13.4, 80.6]",0,7
0.37434782608695655,"[13.4, 0.0, 80.6]",0.282689556509299,"[0.0, -13.4, 80.6]",6,7
0.375,"[-13.4, 0.0, 80.6]",0.2778820375335121,"[0.0, 13.4, 80.6]",4,5
0.3455056179775281,"[-13.4, 0.0, 80.6]",0.3113941018766756,"[0.0, 13.4, 80.6]",4,5
0.3453623188405797,"[13.4, 0.0, 80.6]",0.30758426966292135,"[-13.4, 0.0, 80.6]",6,4
0.4260504201680672,"[10.6, 2.7, 39.2]",0.23138775510204082,"[-3.2, 3.5, 39.6]",3,0
0.20294117647058824,"[10.6, 2.7, 39.2]",0.4543633762517883,"[0.0, -13.4, 80.6]",3,7
0.18361344537815127,"[10.6, 2.7, 39.2]",0.4772532188841202,"[0.0, -13.4, 80.6]",3,7
0.10893877551020408,"[-3.2, 3.5, 39.6]",0.5584057971014493,"[13.4, 0.0, 80.6]",0,6
0.15804878048780488,"[3.4, -5.0, 40.8]",0.5042134831460674,"[-13.4, 0.0, 80.6]",2,4
0.3553370786516854,"[-13.4, 0.0, 80.6]",0.306231884057971,"[13.4, 0.0, 80.6]",4,6
0.38202247191011235,"[-13.4, 0.0, 80.6]",0.282689556509299,"[0.0, -13.4, 80.6]",4,7
0.11130081300813009,"[3.4, -5.0, 40.8]",0.550561797752809,"[-13.4, 0.0, 80.6]",2,4
0.07184873949579831,"[10.6, 2.7, 39.2]",0.5888739946380698,"[0.0, 13.4, 80.6]",3,5
0.35278969957081546,"[0.0, -13.4, 80.6]",0.3146067415730337,"[-13.4, 0.0, 80.6]",7,4
